Event_Async_SystemEvent,Async - System,Асинхрон - система,,Asynchronous event subtype
Event_Asynchronous,Asynchronous,Асинхронный,,Asynchronous event name
Event_Collision,Collision,Столкновение,,Collision event name
Event_Create,Create,Создать,,Create event name
Event_Destroy,Destroy,Уничтожить,,Destroy event name
Event_CleanUp,Clean Up,Почистить,,Clean Up event name
Event_Draw,Draw,Изобразить,,Draw event name
Event_Draw_Draw,Draw,Изобразить,,Draw event subtype
Event_Draw_DrawBegin,Draw Begin,Начало изображения,,Draw event subtype
Event_Draw_DrawEnd,Draw End,Завершение изображения,,Draw event subtype
Event_Draw_DrawGUI,Draw GUI,Изобразить GUI,,Draw event subtype
Event_Draw_DrawGUIBegin,Draw GUI Begin,Изобразить GUI - начало,,Draw event subtype
Event_Draw_DrawGUIEnd,Draw GUI End,Изобразить GUI - завершение,,Draw event subtype
Event_Draw_PostDraw,Post-Draw,После изображения,,Draw event subtype
Event_Draw_PreDraw,Pre-Draw,Перед изображением,,Draw event subtype
Event_Draw_Resize,Window Resize,Изменение размера окна,,Draw event subtype
Event_Key_Alt,Alt,Alt,,Key event subtype
Event_Key_AnyKey,Any,Любой,,Key event subtype
Event_Key_Backspace,Backspace,Возврат (backspace),,"Key event ""others"" subtype"
Event_Key_Ctrl,Control,Control,,Key event subtype
Event_Key_Delete,Delete,Удалить,,"Key event ""others"" subtype"
Event_Key_DigitN,{0},{0},,event key digit N
Event_Key_Digits,Digits,Цифры,,Key event subtype
Event_Key_Down,Down,Down,,Key event subtype
Event_Key_End,End,End,,"Key event ""others"" subtype"
Event_Key_Enter,Enter,Enter,,Key event subtype
Event_Key_Escape,Escape,Escape,,"Key event ""others"" subtype"
Event_Key_FunctionKeys,Function Keys,Функциональные клавиши,,Key event subtype
Event_Key_Home,Home,Home,,"Key event ""others"" subtype"
Event_Key_Insert,Insert,Insert,,"Key event ""others"" subtype"
Event_Key_Tab,Tab,Вкладка,,Key event others subtype
Event_Key_Keypad,Keypad,Кнопочная панель,,Key event subtype
Event_Key_KeypadN,Keypad {0},Кнопочная панель {0},,Keypad event N
Event_Keyboard_Modifiers,Modifiers,Модификаторы,,Modifiers keyboard group title
Event_Key_ArrowKeys,Arrow Keys,Кнопки со стрелками,,Arrow keys keyboard group title
Event_Key_ControlKeys,Control Keys,Кнопки управления,,Control keys keybaord group title
Event_Key_Left,Left,Налево,,Key event subtype
Event_Key_Letters,Letters,Буквы,,Key event subtype
Event_Key_NoKey,No Key,Нет клавиши,,Key event subtype
Event_Key_Others,Others,Другое,,Key event subtype
Event_Key_PageDown,Page Down,Page Down (страница вниз),,"Key event ""others"" subtype"
Event_Key_PageUp,Page Up,Page Up (страница вверх),,"Key event ""others"" subtype"
Event_Key_Right,Right,Направо,,Key event subtype
Event_Key_Shift,Shift,Shift,,Key event subtype
Event_Key_Space,Space,Пробел,,Key event subtype
Event_Key_Up,Up,Вверх,,Key event subtype
Event_Keyboard,Key Down,Клавиша Down,,Keyboard event name
Event_KeyPress,Key Pressed,Клавиша нажата,,Key Press event name
Event_KeyPress_Short,Key Press -,Нажать клавишу -,,KeyPress event short name
Event_KeyDown_Short,Key Down -,Клавиша Down -,,KeyDown event short name
Event_KeyPressN,Press {0},Нажать {0},,Key Press event - short name
Event_KeyRelease,Key Up,Клавиша Up,,Key Release event name
Event_KeyRelease_Short,Key Up -,Клавиша Up -,,Key Release event - short name
Event_KeyDown,Key Down,Клавиша Down,,Key Down event name
Event_KeyUp,Key Up,Клавиша Up,,Key Up event name
Event_Mouse,Mouse,Мышь,,Mouse event name
Event_MouseClick,Mouse Click,Клик мыши,,Mouse Click event name
Event_MouseDown,Mouse Down,Мышь Down,,Mouse Down event name
Event_MouseUp,Mouse Up,Мышь Up,,Mouse Up event name
Event_Mouse_GlobalMouse,Global,Глобальный,,Mouse event subtype
Event_Mouse_GlobalMouse_LeftButton,Global Left Down,Global Left Down (Глобальная Влево Вниз),,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_LeftPressed,Global Left Pressed,Global Left Pressed (Глобальная Влево Нажать),,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_LeftReleased,Global Left Released,Global Left Released (Глобальная Влево Отпустить),,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_MiddleButton,Global Middle Down,Global Middle Down (Глобальная Средняя Вниз),,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_MiddlePressed,Global Middle Pressed,Global Middle Pressed (Глобальная Средняя Нажать),,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_MiddleReleased,Global Middle Released,Global Middle Released (Глобальная Средняя Отпустить),,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_RightButton,Global Right Down,Global Right Down (Глобальная Вправо Вниз),,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_RightPressed,Global Right Pressed,Global Right Pressed (Глобальная Вправо Нажать),,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_RightReleased,Global Right Released,Global Right Released (Глобальная Вправо Отпустить),,"Mouseevent ""global"" subtype"
Event_Mouse_LeftButton,Left Down,Left Down (Влево Вниз),,Mouse event subtype
Event_Mouse_LeftPressed,Left Pressed,Left Pressed (Влево Нажать),,Mouse event subtype
Event_Mouse_LeftReleased,Left Released,Left Released (Влево Отпустить),,Mouse event subtype
Event_Mouse_MiddleButton,Middle Down,Middle Down (Средняя Вниз),,Mouse event subtype
